H16_A3643	1.2550049557045743e-05
H16_A3642	0.00012550049557045743
H16_A3639	3.765014867113723e-05
H16_A3636	1.2550049557045743e-05
H16_A3637	3.765014867113723e-05
H16_A3638	1.2550049557045743e-05
H16_A3640	1.2550049557045743e-05
H16_A3641	2.5100099114091487e-05
H16_A0448	9.110707407597835e-10
H16_A2704	5.743622037080367e-08
H16_A1840	5.743622037080367e-08
H16_A1569	3.5257332731686385e-08
H16_A1186	6.725648241734395e-06
average_protein_Cytoplasm	0.0003981372122713914
average_protein_Cell_membrane	1.0769798192776596e-08
H16_B1428	1.1070474253808704e-08
H16_A2777	1.1070474253808704e-08
H16_A0913	2.1588067970456112e-08
H16_A3275	1.194473012726201e-09
H16_B0554	1.6361985639972992e-07
H16_A3107	8.289464232648875e-09
H16_A2784	9.165735604769623e-08
H16_A1694	3.876459703927242e-10
H16_B1176	0.00030028063319929236
H16_B1462	0.00030028063319929236
H16_A0501	1.6397787504631538e-07
H16_B1081	7.423821148832827e-10
H16_A2346	4.007035281304968e-06
H16_A3434	3.883856117390629e-07
H16_B1223	4.42494200552704e-09
H16_A0159	1.0744960093480457e-06
H16_A0351	4.4968885355098423e-10
H16_A3045	3.776346861859149e-09
H16_B1383	3.173353132747739e-06
H16_A0603	9.962120977636297e-06
H16_A2028	1.7297765915255196e-06
H16_A0604	1.0057477101663594e-09
H16_A2403	2.7457143240845446e-08
H16_A3339	3.377750538533234e-10
H16_A2999	1.964946958406709e-09
H16_B2500	1.964946958406709e-09
H16_A3139	9.002036878626547e-06
H16_A0246	7.237185230815899e-09
H16_A2634	3.5443949642357054e-07
H16_B0891	1.0165197118390918e-09
H16_B0278	1.5926102657220334e-08
H16_A2769	2.545822480305186e-07
H16_A2364	6.850321586012002e-08
H16_A1344	1.8495274030258318e-09
H16_A1343	1.8495274030258318e-09
H16_A1167	1.118430868970675e-08
H16_B1390	6.738321136645733e-07
H16_A3242	9.487659415807413e-10
H16_A1887	9.962915095292339e-09
H16_A2912	4.933426434384126e-09
H16_B0626	3.856916289402171e-09
H16_A1134	4.64666804056268e-09
H16_A3084	2.5206657326952186e-10
H16_A0749	5.762784755595909e-10
H16_A3278	2.1325707839470926e-08
H16_A0239	6.0989434704124384e-09
H16_A2012	2.397987895747388e-08
H16_A3276	1.5224262767720248e-08
H16_A2848	4.59032481368522e-09
H16_A0136	2.2545454037591576e-10
H16_A2454	6.79420371085262e-05
H16_A2452	6.79420371085262e-05
H16_A3443	3.375657888152234e-07
H16_A0262	2.3089968715366913e-07
H16_A0915	4.21388189054089e-09
H16_A1035	8.117401322804589e-08
H16_A1317	6.441377941984839e-09
H16_A0792	3.60145686000572e-08
H16_A3170	1.642066903284214e-06
H16_A0548	1.704795729849179e-07
H16_A0547	1.704795729849179e-07
H16_A3263	1.6097494855521206e-07
H16_A2528	0.0001859521609443507
H16_A3048	9.507960201516606e-09
H16_A0515	1.677153218011417e-06
H16_A0734	9.608866341133616e-10
H16_A3129	7.826345035915857e-07
H16_A1221	2.4704137251795332e-09
H16_A2043	4.821707715970957e-09
H16_A0914	1.7492505914540347e-11
H16_A2368	0.0033000918748716593
H16_A1216	2.721004169790809e-08
H16_A0689	1.0372474203248746e-07
H16_A2069	1.2737316367223217e-06
H16_A2751	7.487758858585689e-09
H16_A1437	1.8056591543409548e-07
H16_B0204	1.3808713104623407e-05
H16_A2632	1.3808713104623407e-05
H16_A2631	1.3808713104623407e-05
H16_A2630	1.3808713104623407e-05
H16_A2629	1.3808713104623407e-05
H16_A1185	4.213519848135483e-06
H16_A3418	1.3074320693751867e-07
H16_A1339	3.4881937078462896e-08
H16_A3396	1.0755541238611447e-05
H16_A3397	1.0755541238611447e-05
H16_A3398	1.0755541238611447e-05
H16_A2319	1.0755541238611447e-05
H16_A2318	1.0755541238611447e-05
H16_A2316	1.0755541238611447e-05
H16_B2062	1.0755541238611447e-05
H16_B2059	1.0755541238611447e-05
H16_A0342	1.0755541238611447e-05
H16_A0343	1.0755541238611447e-05
H16_A0347	1.0755541238611447e-05
H16_A0345	1.0755541238611447e-05
H16_A2066	2.7788897610199302e-05
H16_A2733	3.7100527055360874e-10
H16_A3234	2.7859528604326738e-08
H16_A3235	2.7859528604326738e-08
H16_A0561	5.734761758833957e-06
H16_A0263	7.711591800659557e-07
H16_A2752	1.8567011449322223e-08
H16_A0746	0.0010311290890064988
H16_A2345	1.0736012513275593e-06
PHG423	2.1619575793802972e-06
H16_A3317	2.1619575793802972e-06
H16_A1882	4.5924248768664704e-11
H16_A1509	4.5924248768664704e-11
H16_A0111	4.5924248768664704e-11
H16_A0112	4.5924248768664704e-11
H16_A0108	4.5924248768664704e-11
H16_A2592	2.112932512534383e-09
H16_A0803	3.042280088019748e-08
H16_B0199	4.683353898024503e-10
H16_B1967	2.923374847546141e-10
H16_A3277	3.267179867454243e-09
H16_A0445	4.1186491244897815e-09
H16_A2113	4.006798724754105e-08
H16_A1132	2.122744670014679e-09
H16_A2913	3.567893789156009e-09
H16_A2521	1.7406784315789906e-05
H16_A0791	1.686637763583727e-06
H16_B0337	7.305421419501671e-06
H16_A3348	2.0507422331898158e-09
H16_B1871	2.2937511791851516e-09
H16_A1715	4.4186290367040715e-09
H16_A3063	1.8156312149109701e-06
H16_A0244	3.4704937758275205e-08
H16_A0570	3.050665256389248e-09
H16_A0523	6.641027612509889e-07
H16_A2618	3.6576557175723835e-07
H16_B2289	2.2461801550077397e-09
H16_A3056	2.047651978781816e-06
H16_A3322	2.3816642089932737e-05
H16_A3633	1.2333721194625177e-09
H16_A3161	1.5544768469538474e-06
H16_A0606	4.332850665096059e-08
H16_A3025	4.262295908797437e-06
H16_B1076	2.0433249006555157e-09
H16_A2925	6.680970883581923e-07
H16_A3598	3.8836434292412226e-07
H16_A1411	3.248368255486492e-08
H16_A1649	2.2648394798606924e-09
H16_A3258	3.6106384288693963e-10
H16_A3046	2.335453175609079e-07
H16_A2038	1.6773945044077076e-07
H16_A1511	1.754791621041501e-05
