0,1
OPHHX,0.0001592134237289429
DHFR,0.0006309021455049513
PPPGO3,2.3165638487922814e-05
DTMPK,0.00033256651580333707
KDO8PS,0.0009022094011306764
ADNK,0.002852343282474335
KDOPP,0.0009022094011306764
COBALTt5,-1.2401499749791766e-07
CAT,3.4380463309520395
NNATr,0.0003595580037029228
UAMAGS,0.002274477481842041
THRD_L,0.015382551463953238
HBZOPT,0.0001592134237289429
GLNTRS,0.008404476263510782
ACALD,0.04267850663072531
HISTD,0.005387284394913277
OCTDPS,0.0001592134237289429
IMPC,-0.010416023010679122
TYRTA,-0.005613893541579629
THRA,0.04267850663072531
TAh,-0.000984721595006761
DHQS,0.016526446216732445
DB4PS,0.0008754927299109975
ARGTRS,0.01603830033563101
PHEMEAS,2.3165638487922814e-05
FMNAT,0.00016137314863117272
NH4t,0.3909109493004993
FDH,-0.07220199386760663
ADK3,-0.4941041523102376
ADK1,0.454598291948375
GMPS,0.0023747030112875067
KDOCT2,0.0009022094011306764
GLUTRS,0.012584515447060138
GLUTRR,0.0001853251079033825
SLFR,0.008401783853759899
H2Ot,-4.452601100370629
PPAKr,2.839475038650583
LEUTRS,0.022793489395218698
MTHFR2,0.006152256003489158
DHDPS,0.009387944174406743
MDH2,0.03649640059484099
PERD,0.0005161912021807321
ALATRS,0.029574081457487238
MECDPDHT,0.0013432043052953116
PHETRS,0.007795842792335726
LYSTRS,0.007113466692564705
G5SD,0.011595706144515005
ACt2r,-3.3152976514211216
LPS,0.0012888705730438232
OMMBZH,0.0001592134237289429
XPPT,0.0023747030112875067
ACACT1r,0.1231118182665088
DHR,-0.0030661360953673678
ADSK,0.008401783853759899
FCLT,2.3165638487922814e-05
UNAMPLA,0.002274477481842041
MOHMT,0.00016489961743354487
NADSG,0.0003595580037029228
UAAGDS,0.002274477481842041
TMPPP,0.0004763574286701414
HACD1,1.5573300251789504
PUNP5,0.0023747030112875067
PAPPT3,0.002274477481842041
PUNP1,-0.0023747030112875067
DHPPRAP,0.00043774636495549874
PNTK,0.00016489961743354487
CBPS,0.01910443643099837
DAPDC,0.007113466692564705
UAGDP,0.015169817104935644
PRGCS,0.005505096044435937
OCOAT1m,-0.009387944174406743
ACHBS,0.009707935731650906
CHORS,0.016526446216732445
CHORM,0.013409736333915356
DHQND,0.016526446216732445
GART,0.01655420764762151
GACT_h,0.01603830033563101
MG2t,2.322104284264923e-05
FUM,0.03649640059484099
PPNCL,0.00016489961743354487
TRPTRS,0.0028183742531154733
G1SAT,0.0001853251079033825
ASP1DC,0.00016489961743354487
CYSTRS,0.0020859110753540166
UAGAAT,0.00036088376045227054
CPPPGO,2.3165638487922814e-05
NDPK2,0.06353295044495194
NDPK5,0.0002551243483424186
NDPK3,0.039972408959668006
NDPK4,0.00033256651580333707
ASPTA,-7.040512543927713
NDPK7,0.00025629949504137034
NDPK8,0.000331156339764595
GLU5K,0.011595706144515005
SEROAT,0.0027271681214576984
Phospholipid,0.001876443922519684
SDPDS,0.009387944174406743
VALTRS,0.01747539170176529
PPCDC,0.00016489961743354487
PHAS,0.11372387409210205
SUCD1,0.007457538559518886
Ktr,0.026774390779490304
CTPS2,0.0015352536508879
UAGCVT,0.002274477481842041
THRTRS,0.01122188799688377
PTA2,2.839475038650583
CYTCOBO3,0.06262281745452829
TRPAS2,-0.0028183742531154733
THDPS,0.009387944174406743
GRTT,0.0001823790622168657
RNDR1,0.000331156339764595
RNDR2,0.0002551243483424186
PC,0.19013207567141985
RNDR3,0.00025629949504137034
VALTA,-0.01747539170176529
RNDR4,0.00033256651580333707
GF6PTA,0.015169817104935644
GALUi,0.00036088376045227054
Carbohydrate,0.002084937691688537
RPI,-0.01669305283720662
RPE,-0.01847075496824829
FABC150,3.66732200217247e-05
GTADT2,8.541926542949074e-07
GTADT1,9.325357675583799e-07
TRDR,0.00957693055271162
ACLS,0.040433780714417535
GMHEPAT,0.0005413256406784059
ACACt2,-0.009387944174406743
3OXAPT,0.00031714400494119854
Cofactors_and_vitamins,0.0011372387409210206
HMR_0614,0.00036088376045227054
GTPCI,0.0002983356297016143
UGMDDS,0.002274477481842041
OCTMBZM,0.0001592134237289429
FABC140,0.002375596050097942
GMHEPPA,0.0005413256406784059
ALAR,0.006823432445526125
NADK,0.00016951783801122391
ASPCT,0.0030661360953673678
O2t,3.4778707654465166
OHPBAKGT,0.0005161912021807321
AGPR,-0.01603830033563101
OCDOR,0.00010478062863349916
DHDPRy,0.009387944174406743
DPR,0.00016489961743354487
E4PD,0.0005161912021807321
OCT,0.01603830033563101
FABC120,0.0009388826211524009
AHCi,0.00047764027118682873
PRAIZC2,-0.0050287386157657965
PRAIZC1,0.0050287386157657965
NAt3_1g,0.008401783853759899
GLYTRS,0.01915130104035313
G6PDH2r,2.0116946186730944
ASPSAD,-0.07867089026596907
ADPRT4,0.0023747030112875067
3CMUCC,0.00031714400494119854
ICDHyr,0.0511958113022575
IG3PS,0.0028183742531154733
UPPDC1,2.3165638487922814e-05
SKDH,0.016526446216732445
TDSK,0.00018044188022613527
DNMPPA,0.0002983356297016143
SDPTA,-0.009387944174406743
DPHS,0.016526446216732445
ARGSL,0.01603830033563101
GLXCL,0.0036846166344078023
SHKK,0.016526446216732445
DMQMT,0.0001592134237289429
DPCOAK,0.00016489961743354487
ILETRS,0.009707935731650906
PPS,0.10374421697948387
PRFGAS,0.005505096044435937
ADCL,0.0002983356297016143
PANTS,0.00016489961743354487
DXPRIi,0.0013432043052953116
PMDPHT,0.00043774636495549874
OPHBDC,0.0001592134237289429
