H16_A3643	5.74408647845838e-07
H16_A3642	5.7440864784583796e-06
H16_A3639	1.723225943537514e-06
H16_A3636	5.74408647845838e-07
H16_A3637	1.723225943537514e-06
H16_A3638	5.74408647845838e-07
H16_A3640	5.74408647845838e-07
H16_A3641	1.148817295691676e-06
H16_A0448	2.037075609323806e-08
H16_A2704	2.2283623101077097e-07
H16_A1840	2.2283623101077097e-07
H16_B2453	4.312600040121922e-09
H16_A1569	2.993020362127573e-07
H16_A1186	2.0174216811725437e-06
average_protein_Cytoplasm	1.689220093214825e-05
average_protein_Cell_membrane	0.0003731690551414111
H16_B1428	1.16837376771762e-08
H16_A2777	1.16837376771762e-08
H16_A0913	2.644801467612972e-07
H16_A3275	4.6267549131437026e-07
H16_B0554	1.2273896038004678e-07
H16_A3107	4.074151218647612e-08
H16_A2784	1.5059686382103854e-06
H16_A1694	9.231046306884885e-07
H16_A0501	4.163836169631595e-06
H16_A1151	2.471968591504322e-06
H16_A2346	6.893228212758554e-07
H16_A3434	5.72967033448121e-07
H16_B0632	2.2361348024822176e-07
H16_A0159	2.876050567638788e-06
H16_A0351	4.312600040121922e-09
H16_A3045	5.169505693505428e-07
H16_B1700	1.2364052946255558e-05
H16_B1701	1.2364052946255558e-05
H16_A0603	3.652253598216766e-06
H16_A2028	5.428767443869862e-07
H16_A0604	2.6357721980715374e-07
H16_A2403	2.164432698972847e-06
H16_A3339	1.2326210133032904e-07
H16_A2999	7.400409275578883e-08
H16_B2500	7.400409275578883e-08
H16_A3139	4.08299377193835e-06
H16_A0246	1.6450264298930156e-06
H16_B0334	6.082478062013631e-07
H16_A1204	1.8330004500130162e-06
H16_B0278	2.1807684981170532e-05
H16_A2769	5.292373166138936e-06
H16_A2364	6.59113861342459e-07
H16_A1344	1.3880425752568651e-06
H16_A1343	1.3880425752568651e-06
H16_A1167	2.5019576946981436e-06
H16_B1390	1.9338345485794833e-05
H16_B0380	2.910108013319723e-05
H16_A2912	8.019408797462231e-07
H16_A2546	3.3219400226758346e-08
H16_B0626	5.963275402002665e-10
H16_A1134	5.2829603219343417e-08
H16_A3084	5.842109807703432e-07
H16_A0749	1.0101253811661423e-07
H16_A3278	2.934063018030696e-07
H16_A0239	3.290183950893754e-07
H16_A3276	5.820216026639446e-07
H16_A2848	6.152314054572398e-07
H16_A0136	7.955897116083433e-08
H16_A2454	8.012821501235325e-07
H16_A2452	8.012821501235325e-07
H16_A3443	9.745599357779422e-07
H16_A0262	7.761578572769319e-07
H16_A0915	1.5518717440075504e-06
H16_A1035	1.7837487508580103e-06
H16_A1317	9.454724035681943e-07
H16_A0792	8.016773864093814e-07
H16_A3170	6.334384052298569e-08
H16_A2030	5.048190842263963e-07
H16_A0548	2.139239656187369e-07
H16_A0547	2.139239656187369e-07
H16_A3263	1.1092480556740835e-06
H16_B0103	1.6825396414459614e-07
H16_A3048	5.769721297962328e-07
H16_A0515	5.337951659482731e-07
H16_A0734	2.067506608347157e-06
H16_A3129	1.5649081243986407e-06
H16_A1221	4.032060501147197e-07
H16_A2043	1.4401537681452304e-06
H16_A0914	1.017381283753421e-06
H16_A2368	0.00011016839070513768
H16_A2857	1.7492390009121152e-07
H16_A1216	4.5545318769440094e-09
H16_B1881	3.199555103637627e-07
H16_A2069	6.215741596237798e-07
H16_A2751	3.097362225874883e-06
H16_A2003	2.471397175682263e-07
H16_B0204	1.6754591902947752e-10
H16_A2632	1.6754591902947752e-10
H16_A2631	1.6754591902947752e-10
H16_A2630	1.6754591902947752e-10
H16_A2629	1.6754591902947752e-10
H16_A1185	8.024709076188428e-07
H16_A3418	1.1113446426905313e-06
H16_A1339	4.102757581839578e-06
H16_A3396	9.295629145425732e-08
H16_A3397	9.295629145425732e-08
H16_A3398	9.295629145425732e-08
H16_A2319	9.295629145425732e-08
H16_A2318	9.295629145425732e-08
H16_A2316	9.295629145425732e-08
H16_B2062	9.295629145425732e-08
H16_B2059	9.295629145425732e-08
H16_A0342	9.295629145425732e-08
H16_A0343	9.295629145425732e-08
H16_A0347	9.295629145425732e-08
H16_A0345	9.295629145425732e-08
H16_A2066	3.3013747931759637e-06
H16_A2733	7.721068145737287e-07
H16_A3234	1.3605367766426332e-06
H16_A3235	1.3605367766426332e-06
H16_A0561	1.5353560332587946e-06
H16_A0263	7.807739650240329e-07
H16_A2752	3.002379680062327e-06
H16_A2345	1.792171712429566e-06
H16_B1391	2.9299293013351087e-06
H16_A3317	2.9299293013351087e-06
H16_B1422	1.8886924373589952e-06
H16_A2231	7.956385033278117e-07
H16_B0735	7.956385033278117e-07
H16_B0313	7.956385033278117e-07
H16_B2452	7.956385033278117e-07
H16_A1036	7.956385033278117e-07
H16_A0803	1.7891264543579917e-06
H16_B0199	8.111223357777748e-08
H16_A2731	7.634183354942073e-08
H16_A3277	6.246690751061516e-07
H16_A0445	6.180200917075002e-07
H16_A1051	2.576795112303108e-07
H16_A1052	2.576795112303108e-07
H16_A1050	2.576795112303108e-07
H16_A1055	2.576795112303108e-07
