reaction_id,flux_mmol_gDCW_h,sd_flux,min_flux,max_flux,CV,flux_mmol_gDCW_h_FBA
R_ATPS4m,89.53165967013342,0.5280762539827475,0,179.87751330926557,0.0058982069128213285,89.72801340252124
R_FORt,61.0854805290128,0.022516912393382882,0,122.22342123611556,3.686131663102557e-4,61.11231805344341
R_FDH,60.81933280257316,2.0553009713658374,-122.05435329847505,122.05435329847505,0.0337935468321823,61.027176649237525
R_CYTCOBO3,37.305168775763676,0.2926694756659515,0,75.81344256601277,0.007845279495320021,36.924052856266265
R_NADH16,36.54640353876195,1.9455639863125505,-73.83912170572407,73.83912170572407,0.053235443105887036,36.919560852862034
R_PGK,21.065244271727096,0.4329859016885692,0,44.60859025936925,0.020554516059882823,21.650227710002152
R_O2t,18.879746350038104,0.1919061057544386,0,38.044550285918,0.010164654873875002,18.492018375614194
R_PRUK,12.201434661716796,0.276701528777002,0,26.00003322992304,0.02267778637910346,12.591458237023142
R_RBPC,12.201434661716796,0.276701528777002,0,26.00003322992304,0.02267778637910346,12.591458237023142
R_FBP,8.405881393668933,0.1739212945371308,0,17.81078417444854,0.020690429283016447,8.641518083998564
R_PIt2r,7.227686602710788,0.023320231245433674,0,14.51129853155043,0.003226513894042843,7.632667907084121
R_RPI,3.9347757983960987,0.09770271016073812,0,8.438907093476189,0.024830566000879618,4.0783027764569155
R_ALCDgl,237.18653331079219,112.86946960301833,-8.081801425089948,8.081801425089948,0.47586795096466245,4.040900712544974
R_ALCD19,-237.18568960413435,112.86950336003314,-8.079764810289996,8.079764810289996,0.47586978602466967,-4.039882405144998
R_ENO,3.030292367900376,0.13137388234331432,0,6.832953518262709,0.04335353371672861,3.2333970409840607
R_GLNS,3.086459745381454,0.15025990154233929,0,6.534543051086538,0.04868357728209047,2.707244653337426
R_NH4t,2.8192830553566934,0.040783957013342594,0,5.858819328033176,0.014466073896288019,2.9030920213137312
R_GLUS,2.397107436438323,0.10068667709887058,0,5.176465191932701,0.04200340609199943,2.150336289558795
R_PYK,1.525064052450271,0.12478194616117466,0,3.6705223319966205,0.08182079038627364,1.7468607202917623
R_PPC,1.2852688796804213,0.07718044694371932,0,2.965957274398033,0.06005003946171173,1.2080571923164833
R_PPA,0.857624523105212,0.13481110152687237,0,2.219093094217139,0.15719128580740685,0.5789997726153786
R_PDH1,0.9858883306519375,0.03371652165864823,0,2.1488959472841964,0.03419912845134554,1.1736787954964938
R_PDH2,0.9858883306519375,0.03371652165864823,0,2.1488959472841964,0.03419912845134554,1.1736787954964938
R_PDH3,0.9858883306519375,0.03371652165864823,0,2.1488959472841964,0.03419912845134554,1.1736787954964938
R_NAt3_2,0.10221952582405247,0.3889922559563288,0,2.0368169568826757,3.805459405337978,0
R_NADHDH,0.06269440963180448,0.26051779192365115,0,1.6002650567363061,4.15535920114147,0
R_HCO3E,0.4844737947636957,0.06941009219534401,0,1.432733519967837,0.14326903321819315,0.4248252567919561
R_NAt3_15,0.20150506326306952,0.19771871626934445,0,1.2643797689749223,0.9812096682216769,0
R_CS,0.48597668970462427,0.050172122139612606,0,1.2460125410146499,0.10323977096536693,0.4781017313099418
R_ACONT1,0.4599057461393842,0.05565173760429843,0,1.2459889213485802,0.12100683253353393,0.4781017313099418
R_ACONT2,0.4599057461393842,0.05565173760429843,0,1.2459889213485802,0.12100683253353393,0.4781017313099418
R_ICDHx,0.04599965736620969,0.18008057949914283,0,1.1613800632437257,3.9148243663098667,0
R_ALAabc,0.03210931188869279,0.17231881683748046,0,1.1493181702490585,5.366630634590525,0
R_FUMt2_2,0.03212239683652854,0.10768062884771863,0,1.1014699549682578,3.3521978261991876,0
R_ACCOAC,0.30957164686773564,0.04888353895240054,0,1.100663139695449,0.15790702878318186,0.2980649339190976
R_XANt2,0.10991239231335029,0.12988306018794163,0,0.9629379659748745,1.181696235103834,0
R_ICDHyr,0.40900667155660553,0.12628957796638035,0,0.9264316305034561,0.3087714376045384,0.4781017313099418
R_GUAt2,0.0947808494620272,0.09455774838891329,0,0.882497999692293,0.9976461376493224,0
R_GART,0.1297912533819802,0.0506083348019292,0,0.8522020654120623,0.3899209960858233,0.09660042964658654
R_PGLCED,0.33341684803228766,0.02860079640044598,0,0.8085910459605865,0.08578089730389483,0.2992917230600708
R_PSERT,0.33341684803228766,0.02860079640044598,0,0.8085910459605865,0.08578089730389483,0.2992917230600708
R_PSP_L,0.33341684803228766,0.02860079640044598,0,0.8085910459605865,0.08578089730389483,0.2992917230600708
R_ADK1,-164.29727573265941,306.22508291139997,-0.8073882645626631,0.8073882645626631,1.8638475990903347,0.40369413228133155
R_P5CR1,0.1976466282468779,0.0487630201659679,0,0.7596961705947082,0.24671819903276382,0.18483846984949207
R_THRabc,0.02849697649865704,0.056532095154661115,0,0.7091743876780053,1.9837927422695272,0
R_ADNK,0.17591650114534912,0.07357852343869539,0,0.7036193278740934,0.41825822455337447,0.003435253879437724
R_LYSt,0.027008914049514457,0.053113796767310026,0,0.6962783174388378,1.9665284087297417,0
R_SUCD4,0.07122212872686828,0.07002853423373244,0,0.6958881884918805,0.9832412409672113,0
R_SUCCt2_2,0.0473835973502665,0.08204918547989407,0,0.6929560641509022,1.731594688207703,0
R_FTHFD,0.019778071350015324,0.048476577927123676,0,0.6494738859933403,2.4510265469886736,0
R_P5CD3,0.08972483639769031,0.08969183138881968,0,0.6488534246990227,0.9996321530337002,0
R_LYStr,-0.006801226214408727,0.07007262941170858,-0.3519348295792184,0.6427430410563328,10.302940558462284,0
