R_3CMUCC_enzyme	10727.022824762347	10727.022824762347
R_3OXAPLC_enzyme	1220.7663648529037	1220.7663648529037
R_3OXAPT_enzyme	2441.172041235512	2441.172041235512
R_3OXCOAT_enzyme	984.3728021779298	984.3728021779298
R_4CBMCLC_enzyme	6311.796739058414	6311.796739058414
R_A5PISO_enzyme	2724.7447197152715	2724.7447197152715
R_ACCOAC_enzyme	66593.67867644843	66593.67867644843
R_ACFM3_enzyme	151874.13099754654	151874.13099754654
R_ACGK_enzyme	5684.4463008155	5684.4463008155
R_ACHBS_enzyme	13144.9172869808	13144.9172869808
R_ACKr_enzyme	99181.21983763349	99181.21983763349
R_ACLS_enzyme	52210.1104871733	52210.1104871733
R_ACONT1_enzyme	143124.90342114508	143124.90342114508
R_ACONT2_enzyme	143124.90342114508	143124.90342114508
R_ACOTA_enzyme	13466.103887176596	13466.103887176596
R_ADCL_enzyme	6879.410322165018	6879.410322165018
R_ADCS_enzyme	6879.410322165018	6879.410322165018
R_ADK1_enzyme	1056561.8574916895	1056561.8574916895
R_ADSK_enzyme	15555275.487936513	15555275.487936513
R_ADSL1r_enzyme	4399.999339847274	4399.999339847274
R_ADSS_enzyme	8092.854660375718	8092.854660375718
R_ADSUCL1_enzyme	6944.434520005658	6944.434520005658
R_AGMHE_enzyme	3460.846055352474	3460.846055352474
R_AGPAT_enzyme	48737.18224493881	48737.18224493881
R_AGPR_enzyme	12389.628629464089	12389.628629464089
R_AHCi_enzyme	178.23331629043724	178.23331629043724
R_AKGDH_enzyme	191084.53709122253	191084.53709122253
R_ALAALAL_enzyme	1490.0179716392395	1490.0179716392395
R_ALAR_enzyme	22260.00943532649	22260.00943532649
R_ALATA_D_enzyme	1811.481949942119	1811.481949942119
R_ALCD19_enzyme	62505.17939546195	62505.17939546195
R_ALCDgl_enzyme	62519.508122207044	62519.508122207044
R_ALHD2_enzyme	3.673573463219522	3.673573463219522
R_ANPRT_enzyme	34474.99913172332	34474.99913172332
R_ANS_enzyme	372.6270103008407	372.6270103008407
R_APRAUR_enzyme	2090.447076644966	2090.447076644966
R_ARGSL_enzyme	22373.79717911502	22373.79717911502
R_ARGSS_enzyme	29339.05784011828	29339.05784011828
R_ASNS_enzyme	7319766.093499991	7319766.093499991
R_ASP1DC_enzyme	0.6277130808125351	0.6277130808125351
R_ASP4DC_enzyme	546355.3660516127	546355.3660516127
R_ASPCT_enzyme	7595.180868416451	7595.180868416451
R_ASPK_enzyme	17728.248146374754	17728.248146374754
R_ASPOX2_enzyme	2901.7285832499033	2901.7285832499033
R_ASPSAD_enzyme	29937.41933873171	29937.41933873171
R_ASPTA_enzyme	1523998.2511613942	1523998.2511613942
R_ATPPRT_enzyme	6782.012109162299	6782.012109162299
R_ATPS4m_enzyme	43403603.40114823	43403603.40114823
R_CAT_enzyme	38685.60238551423	38685.60238551423
R_CBPS_enzyme	26400.061562742685	26400.061562742685
R_CHORM_enzyme	35262.011053261136	35262.011053261136
R_CHORS_enzyme	78913.25674956341	78913.25674956341
R_CITL_enzyme	9162.27307448721	9162.27307448721
R_CLPNS2_enzyme	60961.511649043525	60961.511649043525
R_CLS_m_enzyme	22685.745258197352	22685.745258197352
R_CMK_enzyme	6245.7102822407505	6245.7102822407505
R_CPPPGO_enzyme	48.76016058176595	48.76016058176595
R_CS_enzyme	1388601.7846374982	1388601.7846374982
R_CTPS2_enzyme	11684.450156182194	11684.450156182194
R_CYSS_enzyme	7821.7113125119695	7821.7113125119695
R_CYTCOBO3_enzyme	146528108.468131	146528108.468131
R_CYTK1_enzyme	13994.028595242453	13994.028595242453
R_CYTTS1_enzyme	38601.75870042	38601.75870042
R_CYTTS2_enzyme	78498.7298378773	78498.7298378773
R_CYTTS3_enzyme	38601.75870042	38601.75870042
R_CYTTS4_enzyme	42792.71486017281	42792.71486017281
R_CYTTS5_enzyme	39896.971137457294	39896.971137457294
R_DAGK_enzyme	27305.93433863596	27305.93433863596
R_DALAT_enzyme	3685.1981973437755	3685.1981973437755
R_DAPDC_enzyme	14765.600069878086	14765.600069878086
R_DAPE_enzyme	184942.3374458251	184942.3374458251
R_DB4PS_enzyme	1967.5348914535632	1967.5348914535632
R_DHADT1_enzyme	50738.527048934535	50738.527048934535
R_DHADT2_enzyme	12774.4173513162	12774.4173513162
R_DHDPRy_enzyme	4051.2091569945	4051.2091569945
R_DHDPS_enzyme	3056.687818875106	3056.687818875106
R_DHFR_enzyme	4090.1237269127955	4090.1237269127955
R_DHNPA_enzyme	4826.113264018538	4826.113264018538
R_DHORD_NAD_enzyme	25561.45732867077	25561.45732867077
R_DHPPRAP_enzyme	2090.447076644966	2090.447076644966
R_DHPS_enzyme	1299.90336165956	1299.90336165956
R_DHPS2_enzyme	29.59682980494728	29.59682980494728
R_DHQND_enzyme	3176115.213632286	3176115.213632286
R_DHQS_enzyme	30938.380133124392	30938.380133124392
R_DHR_enzyme	8226.34723821587	8226.34723821587
R_DMOAT2_enzyme	44310.235993993054	44310.235993993054
R_DMPPS_enzyme	405.82735969923823	405.82735969923823
R_DMQMT_enzyme	8.797018894927806	8.797018894927806
R_DNMPPA_enzyme	49.27876130368604	49.27876130368604
R_DNTPPA_enzyme	49.27876130368604	49.27876130368604
R_DPCOAK_enzyme	82.60934221742622	82.60934221742622
R_DPHS_enzyme	24098.56220104608	24098.56220104608
R_DTMPK_enzyme	3093.34377468589	3093.34377468589
R_DUTPDP_enzyme	629.5840418931726	629.5840418931726
R_DXPRIi_enzyme	2675.887352663423	2675.887352663423
