reaction_id,flux_mmol_gDCW_h,sd_flux,min_flux,max_flux,CV,flux_mmol_gDCW_h_FBA
R_ATPS4m,50.42495033727101,0.39722871002084115,0,101.43969132200495,0.00787762223589607,50.418143391198825
R_CYTCOBO3,25.825559619586123,0.18818946023963548,0,52.20740440800682,0.007286946072483652,25.433513745326525
R_NADH16,21.242010648685614,0.22848992243629443,0,43.195491693674846,0.010756511057978998,21.403679640364906
R_O2t,13.069402947653886,0.11347604844491585,0,26.299657552109245,0.008682573251388362,12.743895089634131
R_PIt2r,6.545123364464473,0.023877956768098018,0,13.128889862412962,0.003648205761519933,6.9064203936550985
R_PDH1,5.339093290195823,0.037161245764723065,0,10.855265563744009,0.006960216603250267,5.340363793565655
R_PDH2,5.339093290195823,0.037161245764723065,0,10.855265563744009,0.006960216603250267,5.340363793565655
R_PDH3,5.339093290195823,0.037161245764723065,0,10.855265563744009,0.006960216603250267,5.340363793565655
R_CS,4.56785236751955,0.024395396904492463,0,9.305723298389374,0.005340671051008536,4.4583799192492135
R_ACONT1,4.555744899739775,0.019859428430768156,0,9.270674305267201,0.004359205545486651,4.4583799192492135
R_ACONT2,4.555744899739775,0.019859428430768156,0,9.270674305267201,0.004359205545486651,4.4583799192492135
R_FUM,4.31005030025385,0.025860122384513986,0,8.800064982329028,0.005999958372409459,4.164791511132162
R_MDH,4.216073429192363,0.05114240128894847,0,8.689698411009658,0.012130339318768786,4.164791511132162
R_ICDHyr,3.238603413649968,0.4578192040031991,0,8.52936237617939,0.14136315736394167,0.40092838008519305
R_AKGDH,4.142803816093561,0.020663269247897156,0,8.44030516768108,0.0049877498827307475,4.025769515186415
R_SUCDi,4.067275079812231,0.05341828074863319,0,8.285970988834961,0.013133677880252763,4.0279912738362995
R_FRUabc,4.036099280754005,9.316405686557199e-4,0,8.075935697880462,2.3082697026265302e-4,4.038077264653642
R_HEXf,4.036099280754005,9.316405686557199e-4,0,8.075935697880462,2.3082697026265302e-4,4.038077264653642
R_EDA,3.802140868835023,0.030843978357966196,0,7.687553542633534,0.008112266068515447,3.814386923054965
R_EDD,3.802140868835023,0.030843978357966196,0,7.687553542633534,0.008112266068515447,3.814386923054965
R_G6PDH2r,3.802140868835023,0.030843978357966196,0,7.687553542633534,0.008112266068515447,3.814386923054965
R_PGL,3.802140868835023,0.030843978357966196,0,7.687553542633534,0.008112266068515447,3.814386923054965
R_GAPD,3.6183775611630744,0.0470474198904849,0,7.323493146967124,0.013002352323719971,3.660527299527926
R_ENO,3.3822438355442035,0.044995549533158485,0,7.179353127095586,0.013303461169859357,3.3897131510601652
R_GLNS,2.6502138943839917,0.07005694988284718,0,5.611079986981258,0.02643445120837351,2.449650621779222
R_NH4t,2.5350587508823423,0.013313190975769973,0,5.134450467877059,0.005251630153003845,2.6268631341931026
R_ICDHx,1.3149844069621897,0.4556338758366275,0,4.725025296270922,0.3464937480811729,4.0574515391640205
R_PYK,2.000793223329248,0.062329999712975204,0,4.476788617742615,0.031152644354352787,2.0446205980867815
R_GLUS,2.0715684056614174,0.057768864640096396,0,4.435099765665756,0.02788653489897755,1.9457320276756072
R_PPC,1.1513410955279215,0.05187134358331502,0,2.573117262956494,0.045052976728439095,1.0931106830904955
R_PPA,0.7366907844399121,0.06737735739606288,0,1.9053790941025126,0.09145948180590888,0.5239080078148098
R_HCO3E,0.42017894418364454,0.033203562124069594,0,1.031232687696458,0.07902243218917118,0.38440318024639597
R_NAt3_15,0.03345043067496871,0.13826203999338899,0,0.8860859924424392,4.133341102147658,0
R_FDH2,0.08334130614907198,0.09751205952559423,0,0.844548001687355,1.1700327728386586,0
R_PGLCED,0.29401231127439087,0.019790307372067297,0,0.7446534813594279,0.06731115199321613,0.27081414846776086
R_PSERT,0.29401231127439087,0.019790307372067297,0,0.7446534813594279,0.06731115199321613,0.27081414846776086
R_PSP_L,0.29401231127439087,0.019790307372067297,0,0.7446534813594279,0.06731115199321613,0.27081414846776086
R_NAt3_2,0.057581621723091996,0.07686332664789315,0,0.7393594362925927,1.3348586640634437,0
R_P5CR1,0.17812279068764675,0.04599352302211096,0,0.7325521466961,0.2582124547035896,0.16725110973526205
R_ADK1,-284.069153618798,302.4391516229559,-0.7305653598262324,0.7305653598262324,1.064667345152192,0.3652826799131162
R_ASPt2_2,0.05343469842507961,0.07316709521188366,0,0.7259659910501866,1.3692805867421651,0
R_NADHDH,0.10162083999773408,0.10144179777562837,0,0.7194117655749401,0.9982381347948934,0
R_ACCOAC,0.2742970442792385,0.01885422442383789,0,0.6760856262072115,0.06873652056069553,0.2697040881788798
R_GUAt2,0.03957507215420111,0.07367906695993008,0,0.6369143647967487,1.861754456766256,0
R_ILEabc,0.045909422401225,0.06943268889040352,0,0.6234624539535951,1.5123842832000178,0
R_NADH5,0.033982234328100464,0.08587155162722107,0,0.6200132558190706,2.5269542549240938,0
R_G5SADs,0.1921863795184089,0.0366356736970817,0,0.6013115787350152,0.19062575500347823,0.16725110973526205
R_G5SD,0.1921863795184089,0.0366356736970817,0,0.6013115787350152,0.19062575500347823,0.16725110973526205
R_GLU5K,0.1921863795184089,0.0366356736970817,0,0.6013115787350152,0.19062575500347823,0.16725110973526205
R_SUCD4,0.15783157466885078,0.06713719527813809,0,0.5841291769630134,0.42537239724687426,0
R_PRUK,0.0235944371147655,0.043898343574408326,0,0.5495297239553182,1.8605378615680794,0
R_RBPC,0.0235944371147655,0.043898343574408326,0,0.5495297239553182,1.8605378615680794,0
