R_ATPS4m_enzyme	10501432.040132899	10501432.040132899
R_DHFR_enzyme	2874.556045340551	2874.556045340551
R_PPPGO3_enzyme	20.664018507749187	20.664018507749187
R_DTMPK_enzyme	1620.3096209026328	1620.3096209026328
R_KDO8PS_enzyme	471.3655975931186	471.3655975931186
R_CAT_enzyme	7391.499613091527	7391.499613091527
R_NNATr_enzyme	1548.778589627316	1548.778589627316
R_UAMAGS_enzyme	3696.6349383187844	3696.6349383187844
R_THRD_L_enzyme	42980.29301618554	42980.29301618554
R_HISTD_enzyme	3751.472943043126	3751.472943043126
R_IMPC_enzyme	3737.0386749533004	3737.0386749533004
R_TYRTA_enzyme	601.8880975869833	601.8880975869833
R_TAh_enzyme	630.3241517681821	630.3241517681821
R_DHQS_enzyme	14717.482309128267	14717.482309128267
R_DB4PS_enzyme	1226.799477396226	1226.799477396226
R_FMNAT_enzyme	707.0916691249632	707.0916691249632
R_FDH_enzyme	7219.5914652073025	7219.5914652073025
R_ADK1_enzyme	20072.768288862542	20072.768288862542
R_GMPS_enzyme	5145.806291511938	5145.806291511938
R_KDOCT2_enzyme	1986.7464837680568	1986.7464837680568
R_GLUTRS_enzyme	69.71771499702099	69.71771499702099
R_GLUTRR_enzyme	2492.0414945848793	2492.0414945848793
R_SLFR_enzyme	54831.19525410416	54831.19525410416
R_MTHFR2_enzyme	2805.5955094040255	2805.5955094040255
R_MDH_enzyme	47309.89630629313	47309.89630629313
R_DHDPS_enzyme	1977.3204064949891	1977.3204064949891
R_AKGDH_enzyme	139509.1247929292	139509.1247929292
R_MECDPDHT_enzyme	1275.7330274590952	1275.7330274590952
R_G5SD_enzyme	19815.078595098286	19815.078595098286
R_DHR_enzyme	4057.1762836008943	4057.1762836008943
R_PPGS_enzyme	22172.36513457698	22172.36513457698
R_ADSK_enzyme	5428377.04198811	5428377.04198811
R_FCLT_enzyme	195.1751246094019	195.1751246094019
R_MOHMT_enzyme	321.5385631451953	321.5385631451953
R_NADSG_enzyme	2704.76489593198	2704.76489593198
R_UAAGDS_enzyme	8368.280061428291	8368.280061428291
R_TMPPP_enzyme	530.4557109608343	530.4557109608343
R_DHPPRAP_enzyme	1099.498787647049	1099.498787647049
R_PNTK_enzyme	1222.8180274761933	1222.8180274761933
R_CBPS_enzyme	9650.404539739327	9650.404539739327
R_DAPDC_enzyme	8305.856408932399	8305.856408932399
R_UAGDP_enzyme	42877.376769359056	42877.376769359056
R_PRGCS_enzyme	2503.5363514324067	2503.5363514324067
R_ACHBS_enzyme	6315.9139151861455	6315.9139151861455
R_CHORS_enzyme	57613.86845464958	57613.86845464958
R_CHORM_enzyme	25744.48134508434	25744.48134508434
R_DHQND_enzyme	1919139.8366002017	1919139.8366002017
R_IMPD_enzyme	12178.429988242828	12178.429988242828
R_SUCOAS_enzyme	79328.40676349348	79328.40676349348
R_GACT_h_enzyme	5712.141960354669	5712.141960354669
R_FUM_enzyme	394804.6510826298	394804.6510826298
R_PPNCL_enzyme	148.14196809922365	148.14196809922365
R_G1SAT_enzyme	148.57232861300153	148.57232861300153
R_ASP1DC_enzyme	86.2423503971019	86.2423503971019
R_UAGAAT_enzyme	418.0942769190243	418.0942769190243
R_CPPPGO_enzyme	25.1607220764511	25.1607220764511
R_NDPK1_enzyme	2794.702147547153	2794.702147547153
R_NDPK2_enzyme	7143.233828064985	7143.233828064985
R_NDPK5_enzyme	426.63360946826697	426.63360946826697
R_NDPK3_enzyme	1414.9392316955193	1414.9392316955193
R_NDPK4_enzyme	228.29350639478417	228.29350639478417
R_ASPTA_enzyme	379472.7418858966	379472.7418858966
R_NDPK7_enzyme	426.63360946826697	426.63360946826697
R_NDPK8_enzyme	228.29350639478417	228.29350639478417
R_GLU5K_enzyme	34993.91214204583	34993.91214204583
R_SEROAT_enzyme	80223.1880987233	80223.1880987233
R_SDPDS_enzyme	20542.670975164772	20542.670975164772
R_PPCDC_enzyme	148.14196809922365	148.14196809922365
R_SUCDi_enzyme	1503265.377313206	1503265.377313206
R_CTPS2_enzyme	6434.867430730206	6434.867430730206
R_UAGCVT_enzyme	1678.5026785951977	1678.5026785951977
R_CYTCOBO3_enzyme	58609084.10129355	58609084.10129355
R_THDPS_enzyme	7415.059950054585	7415.059950054585
R_GRTT_enzyme	233.17688714884505	233.17688714884505
R_RNDR1_enzyme	489.989450577972	489.989450577972
R_RNDR2_enzyme	915.6895051581251	915.6895051581251
R_RNDR3_enzyme	915.6895051581251	915.6895051581251
R_VALTA_enzyme	10623.803303430142	10623.803303430142
R_RNDR4_enzyme	489.989450577972	489.989450577972
R_GF6PTA_enzyme	38152.29645153105	38152.29645153105
R_GALUi_enzyme	123.36702169406628	123.36702169406628
R_PPA_enzyme	57446.812990103055	57446.812990103055
R_RPI_enzyme	23475.329743164675	23475.329743164675
R_PYK_enzyme	134284.1453937377	134284.1453937377
R_RPE_enzyme	19968.550480683207	19968.550480683207
R_TRDR_enzyme	4212.761742381484	4212.761742381484
R_ACLS_enzyme	25086.08887679688	25086.08887679688
R_GMHEPAT_enzyme	580.2875964493337	580.2875964493337
R_3OXAPT_enzyme	1782.2780436658295	1782.2780436658295
R_GTPCI_enzyme	239.16112914501184	239.16112914501184
R_UGMDDS_enzyme	4061.7010585462003	4061.7010585462003
R_OCTMBZM_enzyme	247.02142682534767	247.02142682534767
R_NADH16_enzyme	16274039.510426177	16274039.510426177
R_ALAR_enzyme	3947.9250380830263	3947.9250380830263
R_NADK_enzyme	203.72210743805414	203.72210743805414
R_ASPCT_enzyme	4089.8388635714637	4089.8388635714637
