H16_A3643	5.33687416079723e-07
H16_A3642	5.33687416079723e-06
H16_A3639	1.6010622482391691e-06
H16_A3636	5.33687416079723e-07
H16_A3637	1.6010622482391691e-06
H16_A3638	5.33687416079723e-07
H16_A3640	5.33687416079723e-07
H16_A3641	1.067374832159446e-06
H16_A0448	3.4559868030779494e-08
H16_A2704	3.8638811674265964e-07
H16_A1840	3.8638811674265964e-07
H16_B2453	7.329004368901409e-09
H16_A1569	5.386151084441481e-07
H16_A1186	3.433663491064033e-06
average_protein_Cytoplasm	0.00011310414078211797
average_protein_Cell_membrane	0.0002573421960477384
H16_B1428	1.469582107802919e-07
H16_A2777	1.469582107802919e-07
H16_A0913	4.2478963969503394e-07
H16_A3275	8.326171551722877e-07
H16_B0554	3.097137920903904e-07
H16_A3107	6.911973606155899e-08
H16_A2784	3.0459026227181e-06
H16_A1694	1.8734189244265037e-06
H16_A0501	6.0162391313295275e-05
H16_A1151	4.973111006660302e-06
H16_A2346	3.4897951625754815e-09
H16_A3434	1.1396184869283405e-06
H16_B0632	3.8059979152482234e-07
H16_A0159	5.749531033988097e-06
H16_A0351	7.329004368901408e-09
H16_A3045	8.34680365159919e-07
H16_B1700	2.8573519745630455e-07
H16_B1701	2.8573519745630455e-07
H16_A0603	7.382134671839727e-06
H16_A2028	2.3929434281989697e-05
H16_A0604	4.486099684434683e-07
H16_A2403	4.501959211216194e-06
H16_A3339	1.9822689422290205e-07
H16_A2999	1.4928555672329709e-07
H16_B2500	1.4928555672329709e-07
H16_A3139	8.21134203112637e-06
H16_A0246	3.428788365223191e-06
H16_B0334	1.5423590752945915e-05
H16_A1204	3.7041162915260724e-06
H16_A2325	1.601312419007581e-05
H16_A2324	8.006562095037905e-06
H16_B1098	8.006562095037905e-06
H16_A2769	1.0965710095886616e-05
H16_A2364	1.1218887708626592e-06
H16_A1344	2.828136388697178e-06
H16_A1343	2.828136388697178e-06
H16_A1167	5.433382981293316e-06
H16_A3136	7.011318862815721e-07
H16_B0380	0.0002086655112651647
H16_A0479	2.2332934233674135e-06
H16_A2546	2.5116255218159417e-08
H16_B0626	1.1844300476163434e-09
H16_A1134	9.372317413185229e-08
H16_A3084	9.379114844684126e-07
H16_A0749	1.6935090730086936e-07
H16_A3278	4.916918170933577e-07
H16_A0239	5.604363398548789e-07
H16_A3276	9.87424800879414e-07
H16_A2848	1.0505220733082428e-06
H16_A0136	1.4317197577989293e-07
H16_A2454	1.604568896862549e-06
H16_A2452	1.604568896862549e-06
H16_A3443	2.1232201640093103e-06
H16_A0262	1.3210252089118662e-06
H16_A0915	3.1262944213990564e-05
H16_A1035	3.7223524239765087e-06
H16_A1317	1.7871750024064295e-06
H16_A0792	1.5353025232555038e-06
H16_A3170	1.3321160317104425e-07
H16_A2030	2.2251892764223104e-05
H16_A0548	1.3883859005560355e-05
H16_A0547	1.3883859005560355e-05
H16_A3263	3.748216674220549e-06
H16_B0103	4.819595583127145e-06
H16_A3048	1.03830201154644e-06
H16_A0515	1.0079350241139557e-06
H16_A0734	3.324910165693739e-06
H16_A3129	0.0006580466338115086
H16_A1221	8.204955271001478e-07
H16_A2043	2.451150129567603e-06
H16_A0914	1.7345453626079737e-06
H16_A2368	0.0001443206318131517
H16_A2857	2.811645637591462e-07
H16_A3249	2.8448722021002087e-07
H16_A1216	9.35960276784309e-09
H16_A2069	1.3323518407786028e-06
H16_A2751	6.386515568803169e-06
H16_A2003	1.7722433610428283e-06
H16_B0204	2.597291531710152e-07
H16_A2632	2.597291531710152e-07
H16_A2631	2.597291531710152e-07
H16_A2630	2.597291531710152e-07
H16_A2629	2.597291531710152e-07
H16_A1185	1.5842707506969906e-06
H16_A3418	1.8915150765001171e-06
H16_A1339	8.184245159649983e-06
H16_A3396	8.785549448448995e-08
H16_A3397	8.785549448448995e-08
H16_A3398	8.785549448448995e-08
H16_A2319	8.785549448448995e-08
H16_A2318	8.785549448448995e-08
H16_A2316	8.785549448448995e-08
H16_B2062	8.785549448448995e-08
H16_B2059	8.785549448448995e-08
H16_A0342	8.785549448448995e-08
H16_A0343	8.785549448448995e-08
H16_A0347	8.785549448448995e-08
H16_A0345	8.785549448448995e-08
H16_A2066	6.3131205724563045e-06
H16_A2733	1.3143450798452241e-06
H16_A3234	2.3156415447525856e-06
H16_A3235	2.3156415447525856e-06
H16_A0561	1.8203064529172959e-06
H16_A0263	1.3288818512737282e-06
H16_A2752	5.03140359093192e-06
H16_A2345	8.39548467047499e-08
H16_B0961	6.033483198105072e-06
H16_B1391	7.372753322439076e-08
H16_A3317	7.372753322439076e-08
H16_B1422	3.703260587362854e-06
H16_A2231	1.6211937121300703e-06
H16_B0735	1.6211937121300703e-06
H16_B0313	1.6211937121300703e-06
H16_B2452	1.6211937121300703e-06
H16_A1036	1.6211937121300703e-06
H16_A0803	3.219659149092182e-06
H16_B0199	1.3777472882992957e-07
H16_A2731	1.295172197153498e-07
H16_A3277	1.0241155435267008e-06
H16_A0445	1.112170711993002e-06
H16_A1051	2.962930107090739e-07
H16_A1052	2.962930107090739e-07
H16_A1050	2.962930107090739e-07
H16_A1055	2.962930107090739e-07
H16_A1056	2.962930107090739e-07
H16_A1053	2.962930107090739e-07
H16_A1054	2.962930107090739e-07
H16_A1061	2.962930107090739e-07
H16_A1060	2.962930107090739e-07
H16_A1063	2.962930107090739e-07
H16_A1062	2.962930107090739e-07
H16_A1059	2.962930107090739e-07
H16_A1058	2.962930107090739e-07
H16_A1057	2.962930107090739e-07
H16_A0251	2.962930107090739e-07
H16_A2113	7.678488795291007e-07
H16_A1132	3.860617506067723e-05
H16_B0143	8.340027513309642e-12
H16_A2913	1.2094410589905155e-06
H16_A0791	6.038968111807794e-06
H16_A0220	2.6776261870527344e-06
H16_A3141	3.7041162915260724e-06
H16_B1631	1.1371108138273621e-05
H16_A1715	7.158829806380245e-08
H16_A3063	1.976528599381996e-06
H16_A0244	6.712901135026346e-06
H16_A0570	7.641713533866081e-05
H16_A0523	7.1683567868086535e-06
H16_B2566	4.20499910160521e-05
