0,1
ATPS4m,0.0096793090642667
OPHHX,5.8556914329528824e-05
DHFR,0.0002320387440919877
PPPGO3,8.95572399737621e-06
DTMPK,0.0001223142403364181
KDO8PS,0.00033182251453399664
ADNK,0.00017567074298858646
KDOPP,0.00033182251453399664
COBALTt5,-2.626405697127838e-05
CAT,2.671685941480101
NNATr,0.00013227957764111453
UAMAGS,0.0008365273475646973
THRD_L,0.00385360831897486
HBZOPT,5.8556914329528824e-05
GLNTRS,0.0029321406531509315
HISTD,0.0020846641605326236
CYTBD,0.06991782972803241
OCTDPS,5.8556914329528824e-05
IMPC,-0.003769759924228338
TYRTA,-5.343996141126404
TAh,-0.025668561676560123
DHQS,0.006159221549413123
DB4PS,0.00032287529967073145
ARGTRS,0.005735859247441393
PHEMEAS,8.95572399737621e-06
FMNAT,5.96205130352696e-05
NH4t,0.14310814302410965
ADK3,-0.12510255872350348
GMPS,0.0007822569643664307
KDOCT2,0.00033182251453399664
GLUTRS,0.004794907511797706
GLUTRR,7.164579197900969e-05
SLFR,0.0030654306133047703
H2Ot,-3.047330880904308
LEUTRS,0.008303888125275476
MTHFR2,0.0021458877239000787
DHDPS,0.0035683955788451092
MDH2,0.0752838297171722
PERD,0.000188121187971848
ALATRS,0.01051520431211786
MECDPDHT,0.0004953224866283592
PHETRS,0.0029000014759662947
LYSTRS,0.002731868231280412
G5SD,0.0366704561960472
ACt2r,-2.5520953832886666
LPS,0.0004740321636199952
OMMBZH,5.8556914329528824e-05
ACACT1r,0.04182636737823486
DHR,-0.0010025107075295053
PPGS,0.00025949078321456907
ADSK,0.003065430613304771
FCLT,8.95572399737621e-06
TRPD,0.013686123341875243
UNAMPLA,0.0008365273475646973
MOHMT,6.064823269844051e-05
NADSG,0.00013227957764111453
UAAGDS,0.0008365273475646973
TMPPP,0.0001751903605014061
PAPPT3,0.0008365273475646973
DHPPRAP,0.00016143764983536573
HMDPPK,0.00010972450375556956
PNTK,6.064823269844051e-05
CBPS,0.006738369954970898
DAPDC,0.002731868231280412
UAGDP,0.005579288855195046
PRGCS,0.001860286124197245
ACHBS,0.00385360831897486
CHORS,0.006159221549413123
CHORM,0.004956895619064856
DHQND,0.006159221549413123
IMPD,0.0007822569643664307
SUCOAS,0.0035683955788451092
GART,0.005878740952805994
GACT_h,0.005735859247441392
KYNRN1,0.013686123341875243
MG2t,1.1587102815486184e-05
FUM,0.04284959831529185
PPNCL,6.064823269844051e-05
TRPTRS,0.0010926014265926966
G1SAT,7.164579197900969e-05
ASP1DC,6.064823269844051e-05
CYSTRS,0.0008593750391934313
UAGAAT,0.00013272900581359862
CPPPGO,8.95572399737621e-06
NDPK1,0.07989316641888032
NDPK2,0.051860894328201734
NDPK5,9.383187836408614e-05
NDPK3,0.03675883794250709
NDPK4,0.0001223142403364181
NDPK7,9.426408416032792e-05
NDPK8,0.00012179559338092805
GLU5K,0.0366704561960472
SEROAT,0.0010952136323932784
Phospholipid,0.0006901350617408752
GLYCTO1p,0.00010972450375556956
SDPDS,0.0035683955788451092
VALTRS,0.0063615593840900715
PPCDC,6.064823269844051e-05
PHAS,0.04182636737823486
SUCD1,0.032468007516288776
Ktr,0.009847330186046391
CTPS2,0.000499445603742566
UAGCVT,0.0008365273475646973
THRTRS,0.004491015444002799
THDPS,0.0035683955788451092
GRTT,6.751263832690503e-05
RNDR1,0.00012179559338092805
RNDR2,9.383187836408614e-05
PC,0.040444799538827736
RNDR3,9.426408416032792e-05
VALTA,-0.0063615593840900715
RNDR4,0.0001223142403364181
GF6PTA,0.005579288855195046
GALUi,0.00013272900581359862
Carbohydrate,0.0007668167352676391
RPI,0.005611002829473265
RPE,-0.05748537258178482
FABC150,5.3951998586654656e-05
FABC151,1.926857092380524e-05
GTADT1,3.429762125016e-07
TRDR,0.0034976364095465305
ACLS,0.014726095742063988
GMHEPAT,0.000199093508720398
3OXAPT,0.0001166334461718773
Cofactors_and_vitamins,0.00041826367378234864
HMR_0614,0.00013272900581359862
GTPCI,0.00010972450375556956
UGMDDS,0.0008365273475646973
OCTMBZM,5.8556914329528824e-05
FABC140,0.0008640833391523362
FABC141,1.926857092380524e-06
GMHEPPA,0.000199093508720398
ALAR,0.0025095820426940924
NADK,6.232370755184691e-05
ASPCT,0.0010025107075295053
O2t,2.7881526371452248
DATA2,0.03232450689812477
OHPBAKGT,0.000188121187971848
AGPR,-0.005735859247441393
OCDOR,0.0002986628493189812
DHDPRy,0.0035683955788451092
PTAr,2.2599365473784485
DPR,6.064823269844051e-05
E4PD,0.000188121187971848
OCT,0.005735859247441393
FABC120,0.00033567622871875767
AHCi,0.00017567074298858646
PRAIZC2,-0.0016850957636958392
PRAIZC1,0.0016850957636958392
NAt3_1g,0.003065430613304771
GLYTRS,0.00728676735572123
G6PDH2r,1.3819853417404588
