0,1
OCPPH1,3.94284725189209e-06
DHFR,3.1248003244400025e-05
DTMPK,1.647171378135681e-05
KDO8PS,4.4685602188110354e-05
ADNK,2.3657083511352544e-05
KDOPP,4.4685602188110354e-05
COBALTt5,-2.229810326472216e-10
CAT,8.480242391927165e-05
ADA,9.91082967775614e-05
NNATr,1.7799296928832647e-05
UAMAGS,0.00011265277862548828
HBZOPT,7.88569450378418e-06
GLNTRS,0.00040638350082116895
HISTD,0.0002625372557951503
OCTDPS,7.88569450378418e-06
IMPC,-0.0004781204498345444
TYRTA,-0.00028782353133879456
TAh,-3.611110476116253e-05
DHQS,0.0007897527914861994
DB4PS,4.3449803281079996e-05
ARGTRS,0.0008023021011455952
PHEMEAS,8.336899743857569e-07
FMNAT,8.033787468531042e-06
NH4t,0.019293735337138924
FDH,-0.0017736785662791094
ADK1,0.9799142109030676
GMPS,9.91082967775614e-05
KDOCT2,4.4685602188110354e-05
GLUTRS,0.0006982247871908727
GLUTRR,6.669519795086055e-06
SLFR,0.00042565035738547816
H2Ot,-3.5246121513208912
PPAKr,3.440800166447839
LEUTRS,0.0011909858339655553
DHDPS,0.0004459636159280417
MDH2,0.0014960057450213108
PERD,2.531967575178628e-05
ALATRS,0.0014719922601911376
MECDPDHT,6.558662595343071e-05
PHETRS,0.00035147405783846715
LYSTRS,0.0003333108373025534
G5SD,0.0005591687300626146
ACt2r,-3.617266628926836
LPS,6.383657455444336e-05
OMMBZH,7.88569450378418e-06
XPPT,9.91082967775614e-05
ACACT1r,0.005632638931274414
DHR,-0.00012648587515792442
ADSK,0.00042565035738547816
FCLT,8.336899743857569e-07
UNAMPLA,0.00011265277862548828
MOHMT,8.167326450347552e-06
NADSG,1.7799296928832647e-05
UAAGDS,0.00011265277862548828
TMPPP,2.3563118659387645e-05
PUNP5,9.91082967775614e-05
PAPPT3,0.00011265277862548828
PUNP1,-9.91082967775614e-05
DHPPRAP,2.1724901640539998e-05
PNTK,8.167326450347552e-06
CBPS,0.0009287879763035195
DAPDC,0.0003333108373025534
UAGDP,0.0007513470947742463
PRGCS,0.00023914631269874808
ACHBS,0.0005201758092346024
CHORS,0.0007897527914861994
CHORM,0.0006392975891772617
DHQND,0.0007897527914861994
SUCOAS,0.0004459636159280417
GART,0.000752724663163479
GACT_h,0.0008023021011455952
MG2t,4.925774437579e-06
FUM,0.0014960057450213108
PPNCL,8.167326450347552e-06
TRPTRS,0.00013567891284589498
G1SAT,6.669519795086055e-06
PROD2,7.253348839089048
ASP1DC,8.167326450347552e-06
CYSTRS,0.00010471567249697819
UAGAAT,1.7874240875244144e-05
CPPPGO,8.336899743857569e-07
NDPK1,0.0578822214536407
NDPK2,0.046147915497026036
NDPK5,1.2636074423789975e-05
NDPK3,0.03513819691204712
NDPK4,1.647171378135681e-05
ASPTA,-0.006278702896750506
NDPK7,1.2694278359413147e-05
NDPK8,1.640186905860901e-05
GLU5K,0.0005591687300626146
SEROAT,0.00013644611760671346
Phospholipid,9.293854236602785e-05
SDPDS,0.0004459636159280417
VALTRS,0.0008174740265164013
PPCDC,8.167326450347552e-06
PHAS,0.005632638931274414
Ktr,0.0013261109602066485
CTPS2,6.279896317126863e-05
UAGCVT,0.00011265277862548828
THRTRS,0.0005611303609588619
PTA2,3.440800166447839
THDPS,0.0004459636159280417
GRTT,8.719384478169934e-06
RNDR1,1.640186905860901e-05
RNDR2,1.2636074423789975e-05
PC,0.007431318833436706
RNDR3,1.2694278359413147e-05
VALTA,-0.0008174740265164013
RNDR4,1.647171378135681e-05
GF6PTA,0.0007513470947742463
GALUi,1.7874240875244144e-05
Carbohydrate,0.00010326504707336426
RPI,-0.000772347909978254
RPE,-0.0008604833154474445
FABC150,1.816390872001648e-06
GTADT1,4.618763923634627e-08
TRDR,0.00048385429300864716
ACLS,0.002016627186932304
GMHEPAT,2.681136131286621e-05
Cofactors_and_vitamins,5.632638931274414e-05
HMR_0614,1.7874240875244144e-05
GTPCI,1.4776289463043213e-05
UGMDDS,0.00011265277862548828
OCTMBZM,7.88569450378418e-06
FABC140,0.00011766108834743501
GMHEPPA,2.681136131286621e-05
ALAR,0.00033795833587646484
NADK,8.39277454282282e-06
ASPCT,0.00012648587515792442
O2t,3.6281002744894315
OHPBAKGT,2.531967575178628e-05
AGPR,-0.0008023021011455952
OCDOR,5.1896882057189945e-06
DHDPRy,0.0004459636159280417
DPR,8.167326450347552e-06
E4PD,2.531967575178628e-05
OCT,0.0008023021011455954
FABC120,4.6501993060112014e-05
AHCi,2.3657083511352544e-05
PRAIZC2,-0.00021558319403936044
PRAIZC1,0.00021558319403936044
NAt3_1g,0.00042565035738547816
GLYTRS,0.000985507079004828
G6PDH2r,1.8263012783479111
ASPSAD,-0.0018164740259002702
ADPRT4,9.91082967775614e-05
IG3PS,0.00013567891284589498
UPPDC1,8.336899743857569e-07
SKDH,0.0007897527914861994
MTTGH,0.0003128613232901165
TDSK,8.937120437622072e-06
DNMPPA,1.4776289463043213e-05
SDPTA,-0.0004459636159280417
DPHS,0.0007897527914861994
ARGSL,0.0008023021011455954
GLXCL,3.4944891929626466e-05
SHKK,0.0007897527914861994
DMQMT,7.88569450378418e-06
DPCOAK,8.167326450347552e-06
ILETRS,0.0005201758092346024
PPS,1.096156666581871
PRFGAS,0.00023914631269874808
ADCL,1.4776289463043213e-05
PANTS,8.167326450347552e-06
DXPRIi,6.558662595343071e-05
PMDPHT,2.1724901640539998e-05
OPHBDC,7.88569450378418e-06
PTPATi,8.167326450347552e-06
METTRS,0.00032391112188477996
PMPK,2.3563118659387645e-05
CMK,6.558662595343071e-05
TRPS1,0.00013567891284589498
TKT1,-9.299743448296327e-06
TKT2,-0.0008511835719991483
HXAND,9.91082967775614e-05
ANS,0.00013567891284589498
PGPS,0.00011265277862548828
UAG4Ei,0.00010161280632019044
ACGK,0.0008023021011455952
GRATT,8.719384478169934e-06
ANPRT,0.00013567891284589498
PGI,-1.8263191525887863
PGK,-1.8253505741276341
PGM,-0.7335379717422363
PGL,1.8263012783479111
THMB,2.3563118659387645e-05
OCMPH2,3.94284725189209e-06
IMG3PS,0.0002625372557951503
UAGPT2,0.00011265277862548828
FMETTRS,3.470688210601652e-05
ME4PCT,6.558662595343071e-05
HEMEOS,8.336899743857569e-07
S7PI,2.681136131286621e-05
PDX5PS,2.531967575178628e-05
HMPK1,2.3563118659387645e-05
DHADT1,0.002016627186932304
DHADT2,0.0005201758092346024
4HBZt,-1.5677424155603465e-05
PGCM,-1.7874240875244144e-05
PCT1,3.616302928519338
DAPE,0.0004459636159280417
GLUPRT,0.00023914631269874808
FE2abc,1.0294556209414212e-06
SUCCt2r,-5.5113494396209714e-05
ILETA,-0.0005201758092346024
ASNS,0.00031165963390795184
PDH1,3.6354655467899417
ICDHx,0.0025935081873088143
PDH2,3.6354655467899417
CLS_m,-3.4944891929626466e-05
CLPNS2,4.358817636966705e-05
METAT,2.3657083511352544e-05
PDH3,3.6354655467899417
PCNO,-5.1896882057189945e-06
ASPK,0.0018164740259002702
PAPSR,0.00042565035738547816
IPMD,0.0011909858339655553
GCALDD,1.4776289463043213e-05
PDX5POi,2.531967575178628e-05
NO3R1,0.002646393814090664
FRUpts2,1.8279577943603216
HSERA,0.0008093800490133669
TMPK,1.8687926660595025e-08
HSDy,-0.0013705104099722286
DHNPA,1.4776289463043213e-05
MECDPS,6.558662595343071e-05
GLNS,0.003469216033825371
GLNST2,0.00011265277862548828
