H16_A0448	1.1495685724991951e-09
H16_A2704	1.1476981273908998e-08
H16_A1840	1.1476981273908998e-08
H16_A1569	6.41155194483084e-08
H16_A1186	7.824712114334263e-08
average_protein_Cytoplasm	0.00010449351246561164
H16_B1428	5.303454937317304e-07
H16_A2777	5.303454937317304e-07
H16_A0913	2.2381106983607303e-08
H16_A3275	1.4209964240115076e-05
H16_B0554	3.203800513204198e-08
H16_A3107	1.535678482376357e-09
H16_A2784	6.79606705058884e-08
H16_A1694	3.0279765301993337e-08
H16_A0501	8.680523999479086e-07
H16_A1151	2.8135698074599625e-05
H16_A2346	5.332101186983005e-08
H16_A3434	2.93732730030533e-08
H16_A2854	7.455739597912615e-09
H16_A0159	6.605635615566662e-07
H16_A0351	1.0511522591300515e-10
H16_A3045	5.253711429542756e-07
H16_A2934	1.4532266670088317e-05
H16_A2937	1.4532266670088317e-05
H16_A2936	1.4532266670088317e-05
H16_B1471	1.4532266670088317e-05
H16_A0603	0.00021973440164378992
H16_A2028	4.556614714556509e-07
H16_A0604	1.0390186977104722e-07
H16_A2716	9.51776045108512e-08
H16_A3339	3.3114968499086323e-08
H16_A1639	5.117245175177971e-08
H16_B2500	5.117245175177971e-08
H16_A3139	4.1640946382798335e-05
H16_A0246	1.7885550810200583e-06
H16_A2634	1.9430331747765538e-07
H16_A1204	3.7005143661355703e-07
H16_A2769	1.51147715546939e-06
H16_A2364	2.2346182633208896e-06
H16_A1344	2.5202639380308478e-05
H16_A1343	2.5202639380308478e-05
H16_A1167	1.4515295573090806e-06
H16_A3136	3.4578619105458834e-07
average_protein_Cell_membrane	0.0003585359064293042
H16_B0668	1.7183299490890387e-07
H16_A0479	3.7119348920327e-07
H16_B0626	3.027560936241656e-06
H16_A1134	2.319492942001297e-11
H16_A3084	1.9867156378618165e-07
H16_A0749	3.969533265183901e-10
H16_A3278	9.878217195626265e-06
H16_A0239	7.0349537670156734e-09
H16_A3276	9.485263099653077e-06
H16_A2848	1.0700522820511107e-07
H16_A0136	1.7043069183944363e-08
H16_A2454	8.31514350085989e-09
H16_A2452	8.31514350085989e-09
H16_A3443	8.487285283890701e-07
H16_A0262	2.5291616463072317e-05
H16_A0915	3.0666220193081624e-06
H16_A3091	6.920752599621386e-07
H16_A3711	1.3483390437280184e-06
H16_A2231	3.2306789382668375e-07
H16_B0735	3.2306789382668375e-07
H16_B0313	3.2306789382668375e-07
H16_B2452	3.2306789382668375e-07
H16_A1036	3.2306789382668375e-07
H16_A1317	0.0011346136357921767
H16_A0792	5.608191187532827e-06
H16_B0465	5.8039878610715125e-05
H16_A2030	3.4339015320575364e-08
H16_A0548	2.839885993502703e-07
H16_A0547	2.839885993502703e-07
H16_A3263	1.195890937270324e-06
H16_B0103	3.397659638851179e-05
H16_A3048	4.11329000213257e-10
H16_A0515	2.249169247761964e-06
H16_A0734	6.610650741960804e-10
H16_A3129	3.8199425123104476e-07
H16_A1221	8.193397718468163e-08
H16_A2043	1.67580096970554e-06
H16_A0914	1.989165875917049e-08
H16_A2368	8.009540514931642e-05
H16_A2857	2.6764840377468913e-06
H16_A3249	2.14089980317074e-06
H16_A1216	3.02621884838673e-07
H16_A2069	9.555001232400227e-09
